HouseID,Address,Street,kilowattsPerHourPerMonth,gallonsPerDayPerHouse
19634,59 MARIVISTA AVENUE,MARIVISTA AVENUE,699,201
17995,6 MARIVISTA AVENUE,MARIVISTA AVENUE,685,278
19279,63 MARIVISTA AVENUE,MARIVISTA AVENUE,564,92
19533,65 MARIVISTA AVENUE,MARIVISTA AVENUE,698,262
19366,66 MARIVISTA AVENUE,MARIVISTA AVENUE,580,277
19547,69 MARIVISTA AVENUE,MARIVISTA AVENUE,651,165
19647,72 MARIVISTA AVENUE,MARIVISTA AVENUE,567,209
19318,73 MARIVISTA AVENUE,MARIVISTA AVENUE,685,148
19425,75 MARIVISTA AVENUE,MARIVISTA AVENUE,559,282
19485,80 MARIVISTA AVENUE,MARIVISTA AVENUE,632,127
19205,83 MARIVISTA AVENUE,MARIVISTA AVENUE,659,109
19581,87 MARIVISTA AVENUE,MARIVISTA AVENUE,567,199
19450,90 MARIVISTA AVENUE,MARIVISTA AVENUE,596,275
19591,93 MARIVISTA AVENUE,MARIVISTA AVENUE,565,88
19469,97 MARIVISTA AVENUE,MARIVISTA AVENUE,656,293
13874,110 MARKET PLACE DRIVE,MARKET PLACE DRIVE,683,272
13876,12 MARKET PLACE DRIVE,MARKET PLACE DRIVE,665,141
12812,15 MARKET PLACE DRIVE,MARKET PLACE DRIVE,647,176
12465,25 MARKET PLACE DRIVE,MARKET PLACE DRIVE,661,208
12175,56 MARKET PLACE DRIVE,MARKET PLACE DRIVE,630,179
12417,70 MARKET PLACE DRIVE,MARKET PLACE DRIVE,621,132
16554,10 MARLBOROUGH ROAD,MARLBOROUGH ROAD,617,243
16806,101 MARLBOROUGH ROAD,MARLBOROUGH ROAD,580,135
16824,102 MARLBOROUGH ROAD,MARLBOROUGH ROAD,629,137
16864,104 MARLBOROUGH ROAD,MARLBOROUGH ROAD,667,280
16908,109 MARLBOROUGH ROAD,MARLBOROUGH ROAD,563,191
17647,115 MARLBOROUGH ROAD,MARLBOROUGH ROAD,554,178
16854,119 MARLBOROUGH ROAD,MARLBOROUGH ROAD,552,119
16355,12 MARLBOROUGH ROAD,MARLBOROUGH ROAD,590,263
17124,123 MARLBOROUGH ROAD,MARLBOROUGH ROAD,599,175
17125,125 MARLBOROUGH ROAD,MARLBOROUGH ROAD,572,111
16976,131 MARLBOROUGH ROAD,MARLBOROUGH ROAD,577,174
17200,135 MARLBOROUGH ROAD,MARLBOROUGH ROAD,610,84
17500,136 MARLBOROUGH ROAD,MARLBOROUGH ROAD,662,178
17219,136A MARLBOROUGH ROAD,MARLBOROUGH ROAD,624,132
16833,136B MARLBOROUGH ROAD,MARLBOROUGH ROAD,614,198
16380,15 MARLBOROUGH ROAD,MARLBOROUGH ROAD,644,249
16319,17 MARLBOROUGH ROAD,MARLBOROUGH ROAD,674,216
17873,18 MARLBOROUGH ROAD,MARLBOROUGH ROAD,646,133
17781,19 MARLBOROUGH ROAD,MARLBOROUGH ROAD,694,295
17686,21 MARLBOROUGH ROAD,MARLBOROUGH ROAD,597,163
17688,22 MARLBOROUGH ROAD,MARLBOROUGH ROAD,604,287
17747,23 MARLBOROUGH ROAD,MARLBOROUGH ROAD,550,184
17821,25 MARLBOROUGH ROAD,MARLBOROUGH ROAD,678,201
17658,30 MARLBOROUGH ROAD,MARLBOROUGH ROAD,606,152
17702,34 MARLBOROUGH ROAD,MARLBOROUGH ROAD,698,160
17795,35 MARLBOROUGH ROAD,MARLBOROUGH ROAD,686,139
17857,39 MARLBOROUGH ROAD,MARLBOROUGH ROAD,618,160
17865,40 MARLBOROUGH ROAD,MARLBOROUGH ROAD,647,206
17796,43 MARLBOROUGH ROAD,MARLBOROUGH ROAD,641,209
17735,46 MARLBOROUGH ROAD,MARLBOROUGH ROAD,608,82
17718,49 MARLBOROUGH ROAD,MARLBOROUGH ROAD,694,135
17326,52 MARLBOROUGH ROAD,MARLBOROUGH ROAD,583,189
17580,53 MARLBOROUGH ROAD,MARLBOROUGH ROAD,651,147
19542,57 MARLBOROUGH ROAD,MARLBOROUGH ROAD,620,80
17463,58 MARLBOROUGH ROAD,MARLBOROUGH ROAD,589,173
17519,60 MARLBOROUGH ROAD,MARLBOROUGH ROAD,634,221
17384,61 MARLBOROUGH ROAD,MARLBOROUGH ROAD,569,90
17327,67 MARLBOROUGH ROAD,MARLBOROUGH ROAD,673,66
17552,70 MARLBOROUGH ROAD,MARLBOROUGH ROAD,641,95
17298,71 MARLBOROUGH ROAD,MARLBOROUGH ROAD,554,131
17396,76 MARLBOROUGH ROAD,MARLBOROUGH ROAD,617,261
19273,79 MARLBOROUGH ROAD,MARLBOROUGH ROAD,579,242
17508,80 MARLBOROUGH ROAD,MARLBOROUGH ROAD,689,253
17475,85 MARLBOROUGH ROAD,MARLBOROUGH ROAD,661,165
16910,88 MARLBOROUGH ROAD,MARLBOROUGH ROAD,560,193
17392,89 MARLBOROUGH ROAD,MARLBOROUGH ROAD,599,139
16855,91 MARLBOROUGH ROAD,MARLBOROUGH ROAD,642,289
16919,92 MARLBOROUGH ROAD,MARLBOROUGH ROAD,604,225
16921,95 MARLBOROUGH ROAD,MARLBOROUGH ROAD,581,275
16848,98 MARLBOROUGH ROAD,MARLBOROUGH ROAD,550,86
14340,11 MARLTON ROAD,MARLTON ROAD,604,102
14330,14 MARLTON ROAD,MARLTON ROAD,601,65
12528,15 MARLTON ROAD,MARLTON ROAD,627,111
14295,20 MARLTON ROAD,MARLTON ROAD,645,286
14448,21 MARLTON ROAD,MARLTON ROAD,620,147
14233,24 MARLTON ROAD,MARLTON ROAD,677,192
14546,25 MARLTON ROAD,MARLTON ROAD,554,187
14508,28 MARLTON ROAD,MARLTON ROAD,691,137
12835,3 MARLTON ROAD,MARLTON ROAD,623,108
14405,31 MARLTON ROAD,MARLTON ROAD,572,218
14326,34 MARLTON ROAD,MARLTON ROAD,634,137
12654,35 MARLTON ROAD,MARLTON ROAD,571,166
12667,38 MARLTON ROAD,MARLTON ROAD,663,213
14267,39 MARLTON ROAD,MARLTON ROAD,683,150
14235,6 MARLTON ROAD,MARLTON ROAD,648,72
286,10 MARTYN STREET,MARTYN STREET,681,94
689,12 MARTYN STREET,MARTYN STREET,682,184
287,8 MARTYN STREET,MARTYN STREET,567,186
9401,1 MASSASOIT COURT,MASSASOIT COURT,570,167
9009,11 MASSASOIT COURT,MASSASOIT COURT,618,291
9414,17 MASSASOIT COURT,MASSASOIT COURT,566,212
10966,2 MASSASOIT COURT,MASSASOIT COURT,588,240
10514,4 MASSASOIT COURT,MASSASOIT COURT,657,77
10564,6 MASSASOIT COURT,MASSASOIT COURT,591,284
9402,9 MASSASOIT COURT,MASSASOIT COURT,648,140
8834,107 MASSASOIT STREET,MASSASOIT STREET,582,192
8613,112 MASSASOIT STREET,MASSASOIT STREET,590,168
8614,114 MASSASOIT STREET,MASSASOIT STREET,556,176
8660,116 MASSASOIT STREET,MASSASOIT STREET,692,249
8659,118 MASSASOIT STREET,MASSASOIT STREET,565,61
10693,120 MASSASOIT STREET,MASSASOIT STREET,577,234
10926,122 MASSASOIT STREET,MASSASOIT STREET,684,202
10549,124 MASSASOIT STREET,MASSASOIT STREET,650,255
10547,126 MASSASOIT STREET,MASSASOIT STREET,642,133
10433,132 MASSASOIT STREET,MASSASOIT STREET,672,131
10631,135 MASSASOIT STREET,MASSASOIT STREET,610,84
11027,135A MASSASOIT STREET,MASSASOIT STREET,688,197
10424,138 MASSASOIT STREET,MASSASOIT STREET,575,132
11113,142 MASSASOIT STREET,MASSASOIT STREET,602,187
8851,144 MASSASOIT STREET,MASSASOIT STREET,555,244
8689,148 MASSASOIT STREET,MASSASOIT STREET,683,189
9314,150 MASSASOIT STREET,MASSASOIT STREET,632,101
9467,162 MASSASOIT STREET,MASSASOIT STREET,674,280
13216,32 MASSASOIT STREET,MASSASOIT STREET,657,71
10648,32A MASSASOIT STREET,MASSASOIT STREET,605,264
13731,6 MASSASOIT STREET,MASSASOIT STREET,584,281
11934,71 MASSASOIT STREET,MASSASOIT STREET,681,194
10663,88 MASSASOIT STREET,MASSASOIT STREET,562,156
9338,90 MASSASOIT STREET,MASSASOIT STREET,651,257
9340,92 MASSASOIT STREET,MASSASOIT STREET,652,245
8833,95 MASSASOIT STREET,MASSASOIT STREET,676,208
9127,96 MASSASOIT STREET,MASSASOIT STREET,579,125
19521,11 MATTHEW LANE,MATTHEW LANE,697,144
18678,15 MATTHEW LANE,MATTHEW LANE,654,232
19645,27 MATTHEW LANE,MATTHEW LANE,619,214
19646,35 MATTHEW LANE,MATTHEW LANE,617,279
19424,41 MATTHEW LANE,MATTHEW LANE,695,224
19302,44 MATTHEW LANE,MATTHEW LANE,610,113
19668,50 MATTHEW LANE,MATTHEW LANE,671,214
19379,51 MATTHEW LANE,MATTHEW LANE,660,77
19548,55 MATTHEW LANE,MATTHEW LANE,619,298
19631,56 MATTHEW LANE,MATTHEW LANE,585,197
19671,57 MATTHEW LANE,MATTHEW LANE,639,236
19316,58 MATTHEW LANE,MATTHEW LANE,616,203
11635,10 MAYALL ROAD,MAYALL ROAD,604,264
11499,13 MAYALL ROAD,MAYALL ROAD,569,167
11620,14 MAYALL ROAD,MAYALL ROAD,652,72
11500,15 MAYALL ROAD,MAYALL ROAD,672,292
11998,17 MAYALL ROAD,MAYALL ROAD,591,103
11644,18 MAYALL ROAD,MAYALL ROAD,562,196
11856,20 MAYALL ROAD,MAYALL ROAD,578,278
11643,21 MAYALL ROAD,MAYALL ROAD,565,99
11471,26 MAYALL ROAD,MAYALL ROAD,565,208
11289,27 MAYALL ROAD,MAYALL ROAD,625,291
13563,3 MAYALL ROAD,MAYALL ROAD,641,143
12092,30 MAYALL ROAD,MAYALL ROAD,623,133
11913,33 MAYALL ROAD,MAYALL ROAD,608,259
12405,34 MAYALL ROAD,MAYALL ROAD,691,127
12111,38 MAYALL ROAD,MAYALL ROAD,650,249
11705,39 MAYALL ROAD,MAYALL ROAD,643,259
12084,42 MAYALL ROAD,MAYALL ROAD,643,130
12746,43 MAYALL ROAD,MAYALL ROAD,613,123
12038,46 MAYALL ROAD,MAYALL ROAD,664,166
12304,47 MAYALL ROAD,MAYALL ROAD,578,94
12752,50 MAYALL ROAD,MAYALL ROAD,664,168
12116,51 MAYALL ROAD,MAYALL ROAD,552,70
12415,54 MAYALL ROAD,MAYALL ROAD,620,263
12070,55 MAYALL ROAD,MAYALL ROAD,648,166
14481,56 MAYALL ROAD,MAYALL ROAD,643,164
12633,59 MAYALL ROAD,MAYALL ROAD,659,233
11616,6 MAYALL ROAD,MAYALL ROAD,676,297
12800,63 MAYALL ROAD,MAYALL ROAD,688,173
14414,65 MAYALL ROAD,MAYALL ROAD,586,221
12668,66 MAYALL ROAD,MAYALL ROAD,671,196
12737,69 MAYALL ROAD,MAYALL ROAD,550,118
11474,7 MAYALL ROAD,MAYALL ROAD,613,119
14337,70 MAYALL ROAD,MAYALL ROAD,638,98
12602,73 MAYALL ROAD,MAYALL ROAD,681,231
14440,74 MAYALL ROAD,MAYALL ROAD,551,288
14246,77 MAYALL ROAD,MAYALL ROAD,641,188
14331,78 MAYALL ROAD,MAYALL ROAD,619,224
11617,8 MAYALL ROAD,MAYALL ROAD,686,222
12622,81 MAYALL ROAD,MAYALL ROAD,654,254
14443,82 MAYALL ROAD,MAYALL ROAD,653,234
14451,85 MAYALL ROAD,MAYALL ROAD,571,242
15145,86 MAYALL ROAD,MAYALL ROAD,699,163
13941,89 MAYALL ROAD,MAYALL ROAD,673,296
14021,91 MAYALL ROAD,MAYALL ROAD,597,261
6535,16 MCBRIDES COURT,MCBRIDES COURT,650,267
6534,18 MCBRIDES COURT,MCBRIDES COURT,664,64
6867,8 MCBRIDES COURT,MCBRIDES COURT,656,89
7948,12 MCKENN STREET,MCKENN STREET,640,220
7951,14 MCKENN STREET,MCKENN STREET,602,210
6028,15 MCKENN STREET,MCKENN STREET,577,128
6322,16 MCKENN STREET,MCKENN STREET,551,213
6454,17 MCKENN STREET,MCKENN STREET,553,196
6320,18 MCKENN STREET,MCKENN STREET,623,242
8433,22 MCKENN STREET,MCKENN STREET,642,180
6240,25 MCKENN STREET,MCKENN STREET,561,170
5804,27 MCKENN STREET,MCKENN STREET,596,171
8163,28 MCKENN STREET,MCKENN STREET,581,61
6023,29 MCKENN STREET,MCKENN STREET,559,298
8162,30 MCKENN STREET,MCKENN STREET,578,203
5863,31 MCKENN STREET,MCKENN STREET,638,300
8204,32 MCKENN STREET,MCKENN STREET,551,264
5862,33 MCKENN STREET,MCKENN STREET,629,214
22643,14 MEADE ROAD,MEADE ROAD,584,193
22696,18 MEADE ROAD,MEADE ROAD,560,253
22690,21 MEADE ROAD,MEADE ROAD,584,162
22762,22 MEADE ROAD,MEADE ROAD,570,171
22712,24 MEADE ROAD,MEADE ROAD,654,120
22803,28 MEADE ROAD,MEADE ROAD,627,94
22724,32 MEADE ROAD,MEADE ROAD,590,138
22756,7 MEADE ROAD,MEADE ROAD,652,61
22383,10 MEADOW LANE,MEADOW LANE,593,88
22364,15 MEADOW LANE,MEADOW LANE,683,221
22504,4 MEADOW LANE,MEADOW LANE,648,118
22744,9 MEADOW LANE,MEADOW LANE,694,138
10063,11 MECHANIC STREET,MECHANIC STREET,649,245
9026,6 MECHANIC STREET,MECHANIC STREET,645,102
8571,7 MECHANIC STREET,MECHANIC STREET,667,94
9027,8 MECHANIC STREET,MECHANIC STREET,605,191
8570,9 MECHANIC STREET,MECHANIC STREET,587,200
22354,17 MELODY LANE,MELODY LANE,645,222
22406,18 MELODY LANE,MELODY LANE,698,160
22370,27 MELODY LANE,MELODY LANE,620,183
22367,30 MELODY LANE,MELODY LANE,665,240
22394,35 MELODY LANE,MELODY LANE,563,267
22404,37 MELODY LANE,MELODY LANE,554,224
22993,39 MELODY LANE,MELODY LANE,606,286
22596,41 MELODY LANE,MELODY LANE,696,296
22572,42 MELODY LANE,MELODY LANE,572,188
22525,45 MELODY LANE,MELODY LANE,664,161
22511,48 MELODY LANE,MELODY LANE,575,71
18407,12 MICHAEL CHRIS DRIVE,MICHAEL CHRIS DRIVE,674,75
18493,13 MICHAEL CHRIS DRIVE,MICHAEL CHRIS DRIVE,681,263
19031,20 MICHAEL CHRIS DRIVE,MICHAEL CHRIS DRIVE,657,133
18374,6 MICHAEL CHRIS DRIVE,MICHAEL CHRIS DRIVE,559,168
11139,12 MIDDLE STREET,MIDDLE STREET,647,214
11357,18 MIDDLE STREET,MIDDLE STREET,614,240
13036,19 MIDDLE STREET,MIDDLE STREET,639,195
13375,21 MIDDLE STREET,MIDDLE STREET,602,194
13592,27 MIDDLE STREET,MIDDLE STREET,551,210
10746,30 MIDDLE STREET,MIDDLE STREET,553,252
10747,32 MIDDLE STREET,MIDDLE STREET,578,65
12874,33 MIDDLE STREET,MIDDLE STREET,586,68
10542,38 MIDDLE STREET,MIDDLE STREET,667,137
13431,10 MIDDLE STREET COURT,MIDDLE STREET COURT,597,64
13430,7 MIDDLE STREET COURT,MIDDLE STREET COURT,648,93
13114,9 MIDDLE STREET COURT,MIDDLE STREET COURT,582,90
13980,20 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,673,66
13979,22 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,650,117
13987,24 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,661,293
12989,26 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,600,121
13796,27 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,641,234
13922,28 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,625,77
15743,30 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,696,130
13825,31 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,573,254
13044,32 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,550,277
13776,33 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,602,157
13861,34 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,686,160
13972,37 MIDDLESEX CIRCLE,MIDDLESEX CIRCLE,695,231
12717,100 MIDDLESEX ROAD,MIDDLESEX ROAD,672,128
14411,107 MIDDLESEX ROAD,MIDDLESEX ROAD,653,99
14270,110 MIDDLESEX ROAD,MIDDLESEX ROAD,630,186
14278,117 MIDDLESEX ROAD,MIDDLESEX ROAD,626,108
12526,124 MIDDLESEX ROAD,MIDDLESEX ROAD,598,220
12805,127 MIDDLESEX ROAD,MIDDLESEX ROAD,601,257
12244,14 MIDDLESEX ROAD,MIDDLESEX ROAD,569,222
12378,15 MIDDLESEX ROAD,MIDDLESEX ROAD,557,129
12139,25 MIDDLESEX ROAD,MIDDLESEX ROAD,563,254
11481,30 MIDDLESEX ROAD,MIDDLESEX ROAD,608,262
12536,35 MIDDLESEX ROAD,MIDDLESEX ROAD,682,283
14238,45 MIDDLESEX ROAD,MIDDLESEX ROAD,564,90
12149,54 MIDDLESEX ROAD,MIDDLESEX ROAD,689,225
11304,56 MIDDLESEX ROAD,MIDDLESEX ROAD,647,91
12489,58 MIDDLESEX ROAD,MIDDLESEX ROAD,669,125
14298,60 MIDDLESEX ROAD,MIDDLESEX ROAD,653,232
12440,62 MIDDLESEX ROAD,MIDDLESEX ROAD,565,262
14457,70 MIDDLESEX ROAD,MIDDLESEX ROAD,659,151
14403,71 MIDDLESEX ROAD,MIDDLESEX ROAD,595,293
12571,81 MIDDLESEX ROAD,MIDDLESEX ROAD,611,96
14281,82 MIDDLESEX ROAD,MIDDLESEX ROAD,697,139
14526,89 MIDDLESEX ROAD,MIDDLESEX ROAD,607,282
14231,90 MIDDLESEX ROAD,MIDDLESEX ROAD,663,287
22898,103 MIDLAND DRIVE,MIDLAND DRIVE,616,195
22903,108 MIDLAND DRIVE,MIDLAND DRIVE,598,168
22872,109 MIDLAND DRIVE,MIDLAND DRIVE,647,255
22867,115 MIDLAND DRIVE,MIDLAND DRIVE,694,98
22830,123 MIDLAND DRIVE,MIDLAND DRIVE,671,277
22895,129 MIDLAND DRIVE,MIDLAND DRIVE,586,153
22894,135 MIDLAND DRIVE,MIDLAND DRIVE,580,181
22968,14 MIDLAND DRIVE,MIDLAND DRIVE,578,274
22953,15 MIDLAND DRIVE,MIDLAND DRIVE,601,167
22975,21 MIDLAND DRIVE,MIDLAND DRIVE,584,233
22943,24 MIDLAND DRIVE,MIDLAND DRIVE,672,230
22940,27 MIDLAND DRIVE,MIDLAND DRIVE,562,153
22931,33 MIDLAND DRIVE,MIDLAND DRIVE,668,137
22906,34 MIDLAND DRIVE,MIDLAND DRIVE,611,282
22928,39 MIDLAND DRIVE,MIDLAND DRIVE,620,252
22922,40 MIDLAND DRIVE,MIDLAND DRIVE,606,233
22915,45 MIDLAND DRIVE,MIDLAND DRIVE,616,101
22935,46 MIDLAND DRIVE,MIDLAND DRIVE,658,143
22845,53 MIDLAND DRIVE,MIDLAND DRIVE,673,69
22982,54 MIDLAND DRIVE,MIDLAND DRIVE,627,241
22840,59 MIDLAND DRIVE,MIDLAND DRIVE,672,165
22967,62 MIDLAND DRIVE,MIDLAND DRIVE,582,124
22987,65 MIDLAND DRIVE,MIDLAND DRIVE,607,137
22847,70 MIDLAND DRIVE,MIDLAND DRIVE,656,173
23008,73 MIDLAND DRIVE,MIDLAND DRIVE,622,150
22844,76 MIDLAND DRIVE,MIDLAND DRIVE,641,186
22863,81 MIDLAND DRIVE,MIDLAND DRIVE,595,109
22874,82 MIDLAND DRIVE,MIDLAND DRIVE,665,134
22871,97 MIDLAND DRIVE,MIDLAND DRIVE,655,225
18798,10 MILNER STREET,MILNER STREET,625,228
18233,102 MILNER STREET,MILNER STREET,582,160
18781,103 MILNER STREET,MILNER STREET,679,106
18539,107 MILNER STREET,MILNER STREET,597,257
18724,111 MILNER STREET,MILNER STREET,677,265
18952,13 MILNER STREET,MILNER STREET,647,252
18622,14 MILNER STREET,MILNER STREET,655,106
18621,15 MILNER STREET,MILNER STREET,595,293
18484,17 MILNER STREET,MILNER STREET,591,76
18485,18 MILNER STREET,MILNER STREET,645,134
18881,2 MILNER STREET,MILNER STREET,563,288
18617,21 MILNER STREET,MILNER STREET,618,229
18706,22 MILNER STREET,MILNER STREET,653,117
19601,23 MILNER STREET,MILNER STREET,678,257
19669,27 MILNER STREET,MILNER STREET,579,110
19579,28 MILNER STREET,MILNER STREET,681,262
18553,3 MILNER STREET,MILNER STREET,555,196
19434,31 MILNER STREET,MILNER STREET,559,128
19644,32 MILNER STREET,MILNER STREET,604,62
19331,35 MILNER STREET,MILNER STREET,659,213
19574,39 MILNER STREET,MILNER STREET,625,83
19459,45 MILNER STREET,MILNER STREET,554,161
19532,46 MILNER STREET,MILNER STREET,659,119
19490,47 MILNER STREET,MILNER STREET,602,213
19415,53 MILNER STREET,MILNER STREET,583,72
19254,57 MILNER STREET,MILNER STREET,628,72
18845,6 MILNER STREET,MILNER STREET,695,98
19620,61 MILNER STREET,MILNER STREET,557,61
19363,62 MILNER STREET,MILNER STREET,577,178
18308,65 MILNER STREET,MILNER STREET,565,191
18124,66 MILNER STREET,MILNER STREET,645,275
18362,67 MILNER STREET,MILNER STREET,585,188
19133,7 MILNER STREET,MILNER STREET,674,290
18289,70 MILNER STREET,MILNER STREET,619,156
18065,71 MILNER STREET,MILNER STREET,593,175
18158,72 MILNER STREET,MILNER STREET,645,198
18240,75 MILNER STREET,MILNER STREET,685,240
18094,76 MILNER STREET,MILNER STREET,653,151
18333,80 MILNER STREET,MILNER STREET,583,290
18011,84 MILNER STREET,MILNER STREET,674,67
17932,92 MILNER STREET,MILNER STREET,649,182
18494,97 MILNER STREET,MILNER STREET,629,226
19297,98 MILNER STREET,MILNER STREET,624,109
2449,7 MILO STREET,MILO STREET,673,208
2448,9 MILO STREET,MILO STREET,667,72
10107,108 MILTON STREET,MILTON STREET,656,174
7574,109 MILTON STREET,MILTON STREET,567,247
10288,11 MILTON STREET,MILTON STREET,588,169
10178,116 MILTON STREET,MILTON STREET,559,145
7672,121 MILTON STREET,MILTON STREET,661,110
9551,122 MILTON STREET,MILTON STREET,655,178
10046,15 MILTON STREET,MILTON STREET,626,147
9563,19 MILTON STREET,MILTON STREET,656,166
10283,31 MILTON STREET,MILTON STREET,578,139
7461,32 MILTON STREET,MILTON STREET,578,81
7580,40 MILTON STREET,MILTON STREET,653,70
6615,50 MILTON STREET,MILTON STREET,560,168
7558,52 MILTON STREET,MILTON STREET,672,81
7491,53 MILTON STREET,MILTON STREET,591,256
7122,54 MILTON STREET,MILTON STREET,587,283
7061,58 MILTON STREET,MILTON STREET,596,268
7340,60 MILTON STREET,MILTON STREET,649,118
7697,63 MILTON STREET,MILTON STREET,677,296
7693,66 MILTON STREET,MILTON STREET,585,124
6019,70 MILTON STREET,MILTON STREET,639,217
7718,76 MILTON STREET,MILTON STREET,589,179
6802,80 MILTON STREET,MILTON STREET,689,204
7413,81 MILTON STREET,MILTON STREET,595,108
7537,86 MILTON STREET,MILTON STREET,653,226
7515,92 MILTON STREET,MILTON STREET,578,121
7248,98 MILTON STREET,MILTON STREET,681,173
7835,99 MILTON STREET,MILTON STREET,677,102
21870,11 MIRIAM ROAD,MIRIAM ROAD,565,93
22230,14 MIRIAM ROAD,MIRIAM ROAD,568,175
22315,19 MIRIAM ROAD,MIRIAM ROAD,595,139
22107,20 MIRIAM ROAD,MIRIAM ROAD,639,105
21952,20A MIRIAM ROAD,MIRIAM ROAD,672,204
22167,25 MIRIAM ROAD,MIRIAM ROAD,565,185
21966,28 MIRIAM ROAD,MIRIAM ROAD,605,105
22025,33 MIRIAM ROAD,MIRIAM ROAD,570,204
22047,34 MIRIAM ROAD,MIRIAM ROAD,668,192
22180,39 MIRIAM ROAD,MIRIAM ROAD,659,274
21968,40 MIRIAM ROAD,MIRIAM ROAD,694,260
22013,43 MIRIAM ROAD,MIRIAM ROAD,649,192
22185,48 MIRIAM ROAD,MIRIAM ROAD,553,96
22137,51 MIRIAM ROAD,MIRIAM ROAD,663,268
22146,54 MIRIAM ROAD,MIRIAM ROAD,674,300
22071,57 MIRIAM ROAD,MIRIAM ROAD,576,120
22176,60 MIRIAM ROAD,MIRIAM ROAD,697,60
22098,65 MIRIAM ROAD,MIRIAM ROAD,655,179
22110,66 MIRIAM ROAD,MIRIAM ROAD,698,285
22181,72 MIRIAM ROAD,MIRIAM ROAD,682,193
22527,76 MIRIAM ROAD,MIRIAM ROAD,603,122
22590,78 MIRIAM ROAD,MIRIAM ROAD,571,194
22171,85 MIRIAM ROAD,MIRIAM ROAD,673,162
22606,86 MIRIAM ROAD,MIRIAM ROAD,651,130
18737,10 MOKEMA AVENUE,MOKEMA AVENUE,574,95
20527,100 MOKEMA AVENUE,MOKEMA AVENUE,651,131
21840,103 MOKEMA AVENUE,MOKEMA AVENUE,642,228
21335,104 MOKEMA AVENUE,MOKEMA AVENUE,612,271
21162,107 MOKEMA AVENUE,MOKEMA AVENUE,572,207
18195,11 MOKEMA AVENUE,MOKEMA AVENUE,662,177
21056,113 MOKEMA AVENUE,MOKEMA AVENUE,622,141
21760,117 MOKEMA AVENUE,MOKEMA AVENUE,555,124
21500,119 MOKEMA AVENUE,MOKEMA AVENUE,570,143
21461,123 MOKEMA AVENUE,MOKEMA AVENUE,645,291
20807,125 MOKEMA AVENUE,MOKEMA AVENUE,561,184
21501,127 MOKEMA AVENUE,MOKEMA AVENUE,619,170
20394,138 MOKEMA AVENUE,MOKEMA AVENUE,582,118
18400,14 MOKEMA AVENUE,MOKEMA AVENUE,643,74
18416,17 MOKEMA AVENUE,MOKEMA AVENUE,669,297
17906,18 MOKEMA AVENUE,MOKEMA AVENUE,607,224
18540,2 MOKEMA AVENUE,MOKEMA AVENUE,606,200
21866,201 MOKEMA AVENUE,MOKEMA AVENUE,581,86
21742,204 MOKEMA AVENUE,MOKEMA AVENUE,586,83
21490,205 MOKEMA AVENUE,MOKEMA AVENUE,677,277
20988,208 MOKEMA AVENUE,MOKEMA AVENUE,583,239
22245,209 MOKEMA AVENUE,MOKEMA AVENUE,635,215
21037,212 MOKEMA AVENUE,MOKEMA AVENUE,574,254
22303,215 MOKEMA AVENUE,MOKEMA AVENUE,689,218
21361,218 MOKEMA AVENUE,MOKEMA AVENUE,649,92
21229,219 MOKEMA AVENUE,MOKEMA AVENUE,563,133
18511,22 MOKEMA AVENUE,MOKEMA AVENUE,585,244
21354,222 MOKEMA AVENUE,MOKEMA AVENUE,683,228
21109,225 MOKEMA AVENUE,MOKEMA AVENUE,569,122
22281,228 MOKEMA AVENUE,MOKEMA AVENUE,630,67
21321,229 MOKEMA AVENUE,MOKEMA AVENUE,571,146
18197,23 MOKEMA AVENUE,MOKEMA AVENUE,682,63
21115,232 MOKEMA AVENUE,MOKEMA AVENUE,623,209
21233,233 MOKEMA AVENUE,MOKEMA AVENUE,585,140
21028,236 MOKEMA AVENUE,MOKEMA AVENUE,558,157
22686,237 MOKEMA AVENUE,MOKEMA AVENUE,575,257
22785,240 MOKEMA AVENUE,MOKEMA AVENUE,592,279
22666,243 MOKEMA AVENUE,MOKEMA AVENUE,652,295
22808,244 MOKEMA AVENUE,MOKEMA AVENUE,626,228
18886,28 MOKEMA AVENUE,MOKEMA AVENUE,653,69
19011,30 MOKEMA AVENUE,MOKEMA AVENUE,565,149
19814,31 MOKEMA AVENUE,MOKEMA AVENUE,665,170
19117,33 MOKEMA AVENUE,MOKEMA AVENUE,611,89
18878,34 MOKEMA AVENUE,MOKEMA AVENUE,556,73
18877,37 MOKEMA AVENUE,MOKEMA AVENUE,646,209
18807,38 MOKEMA AVENUE,MOKEMA AVENUE,688,215
18887,41 MOKEMA AVENUE,MOKEMA AVENUE,614,155
19012,42 MOKEMA AVENUE,MOKEMA AVENUE,700,260
19009,45 MOKEMA AVENUE,MOKEMA AVENUE,649,166
